No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah
860, 0331702,MA MUHAMMADIYAH LIMPUNG,20364936,S,22,80.53,52.93,39.25,44.32,64.66,45.16,-,03,31,702
861, 0331704,MA NU 01 BANYUPUTIH,20364930,S,36,75.74,50.96,38.41,43.11,35,50.69,-,03,31,704
862, 0331707,MA SUNAN KALIJAGA BAWANG,20364934,S,37,76.8,46.84,27.53,33.12,35.27,42.74,-,03,31,707
863, 0331708,MA THOLABUDDIN MASIN WARUNGASEM,20364939,S,16,78.12,57.62,40.89,54.84,57.81,48.08,-,03,31,708
864, 0331710,MA NU 01 LIMPUNG,60728097,S,28,72.47,50.68,63.04,67.69,39.38,49.31,-,03,31,710
865, 0332001,SMA NEGERI 1 BANJARHARJO,20326486,N,108,74.11,57.43,67.62,62.05,40.74,48.63,-,03,32,001
866, 0332002,SMA NEGERI 1 BANTARKAWUNG,20326487,N,63,75.31,53.84,43.02,58.09,52.18,51.74,-,03,32,002
867, 0332003,SMA NEGERI 1 BREBES,20326488,N,160,80.24,61.33,48.04,53.68,55.36,57.58,-,03,32,003
868, 0332004,SMA NEGERI 2 BREBES,20326436,N,167,81.02,67.87,44.25,50.49,61.9,59.88,-,03,32,004
869, 0332005,SMA NEGERI 3 BREBES,20326437,N,150,68.93,59.65,63.2,53.32,41.47,55.04,-,03,32,005
870, 0332006,SMA NEGERI 1 BULAKAMBA,20326489,N,140,68.28,52.67,59.58,55.28,39.09,46.13,-,03,32,006
871, 0332007,SMA NEGERI 1 BUMIAYU,20326490,N,171,80.83,62.65,54.58,58.32,58.2,66.31,-,03,32,007
872, 0332008,SMA NEGERI 1 JATIBARANG,20326462,N,99,70.97,54.36,61.11,56.2,54.77,54.84,-,03,32,008
873, 0332009,SMA NEGERI 1 KERSANA,20326461,N,74,73.46,53.23,57.1,55.46,39.9,47.6,-,03,32,009
874, 0332010,SMA NEGERI 1 KETANGGUNGAN,20326460,N,57,74.15,51.16,34.09,53.43,41.89,47.3,-,03,32,010
875, 0332011,SMA NEGERI 1 LARANGAN,20326430,N,103,76.71,47.33,38.48,40.57,47.5,47.66,-,03,32,011
876, 0332012,SMA NEGERI 1 LOSARI,20326431,N,65,68.86,40.26,23.42,24.9,34.35,34.3,-,03,32,012
877, 0332013,SMA NEGERI 1 PAGUYANGAN,20326432,N,89,73.18,52.83,61.61,62.22,54.27,50.82,-,03,32,013
878, 0332014,SMA NEGERI 1 SALEM,20326433,N,78,74.72,51.07,49.95,49.77,50.96,51.93,-,03,32,014
879, 0332015,SMA NEGERI 1 TANJUNG,20326434,N,133,76.17,52.6,29.4,38.88,44.92,46.43,-,03,32,015
880, 0332016,SMA NEGERI 1 WANASARI,20326435,N,60,70.9,50.89,57.26,49.29,48,67.77,-,03,32,016
881, 0332017,SMA NEGERI 1 SIRAMPOG,20350720,N,28,77.77,50.9,39.28,42.51,48.04,47.4,-,03,32,017
882, 0332200,SMA AL HIKMAH SIRAMPOG,20338397,S,54,72.76,49.01,29.41,50.21,52.55,61.81,-,03,32,200
883, 0332201,SMA AN NURIYYAH BUMIAYU,20326498,S,81,67.53,39.68,24.9,27.16,30.37,35.03,-,03,32,201
884, 0332202,SMA BUSTANUL ULUM NU BUMIAYU,20326499,S,49,71.62,50.91,28.5,41.37,42.4,48.32,-,03,32,202
885, 0332203,SMA ISLAM T. HUDA BUMIAYU,20326500,S,64,76.33,55.71,47.82,55.21,49.45,54.3,-,03,32,203
886, 0332204,SMA MAARIF BULAKAMBA,20338399,S,13,67.56,36.97,18.89,22.32,29.62,32.11,-,03,32,204
887, 0332206,SMA MUHAMMADIYAH BUMIAYU,20326491,S,25,73.97,47.47,31.52,42.96,47.1,48.13,-,03,32,206
888, 0332207,SMA MUHAMMADIYAH TONJONG,20338401,S,25,61,44.3,23.22,41.94,22.6,46.8,-,03,32,207
889, 0332209,SMA NURUL HUDA PAGUYANGAN,20338403,S,20,74.38,41.48,23.21,22.64,27.5,36.56,-,03,32,209
890, 0332210,SMA PGRI BREBES,20338404,S,45,60.89,40.35,37.34,37.6,29.89,42.3,-,03,32,210
891, 0332213,SMA WALISONGO KETANGGUNGAN,20326484,S,40,66.3,39.76,26.18,42.17,34.19,33.89,-,03,32,213
892, 0332214,SMA YANURIS TONJONG,20326485,S,20,67.76,47.67,19.49,40.26,33,31.45,-,03,32,214
893, 0332500,MA NEGERI BREBES 1,20327019,N,94,72.79,53.43,34.1,50.93,51.97,76.41,-,03,32,500
894, 0332501,MA NEGERI 2 BREBES,20326988,N,83,75.43,64.8,35.07,54.7,59.67,76.41,-,03,32,501
895, 0332701,MA AL HIKMAH 1 BENDA,20326992,S,21,68.72,51.44,32.14,47.09,48.1,76.88,-,03,32,701
896, 0332702,MA AL HIKMAH 2 BENDA,20326991,S,134,76.67,61.91,42.49,54.79,41.18,71.35,-,03,32,702
897, 0332706,MA AS SYAMSURIYYAH JAGALAMPENI,20326987,S,21,69.3,51.77,33.67,46.02,51.55,74.39,-,03,32,706
898, 0332711,MA MAARIF KETANGGUNGAN,20326981,S,25,72.18,50.08,33.82,47.7,51.6,75.47,-,03,32,711
899, 0332712,MA MAARIF NU 1 BANTARKAWUNG,20326982,S,20,70.76,50.81,35.5,47.83,51.88,73.5,-,03,32,712
900, 0332715,MA MUHAMMADIYAH PLOMPONG,20364977,S,14,74.16,68.12,36.34,52.39,53.75,79.87,-,03,32,715
901, 0332725,SMA MUBAROKUL ULUM BANJARHARJO,20360268,S,20,69.06,45.54,19.82,24.95,35.38,32.81,-,03,32,725
902, 0333001,SMA NEGERI 1 BOJONG,20338918,N,106,77.7,63.27,45.53,65.52,56.04,65.61,-,03,33,001
903, 0333002,SMA NEGERI 1 DORO,20323379,N,40,78.03,56.18,32.72,66.83,41.75,54,-,03,33,002
904, 0333003,SMA NEGERI 1 KAJEN,20323398,N,158,83.12,69.16,56.39,69.08,65.71,69.75,-,03,33,003
905, 0333004,SMA NEGERI 1 KEDUNGWUNI,20323399,N,126,81.59,70.12,58.06,75,69.98,73.75,-,03,33,004
906, 0333005,SMA NEGERI 1 KESESI,20323500,N,75,75.93,56.7,42.97,50.67,41.67,52,-,03,33,005
907, 0333006,SMA NEGERI 1 PANINGGARAN,20323501,N,61,74.93,61.93,45.29,58.17,42.38,61.1,-,03,33,006
908, 0333007,SMA 1 SRAGI,20323502,N,128,74.42,53.73,45.3,58.33,44.02,51.69,-,03,33,007
909, 0333008,SMA NEGERI 1 WIRADESA,20323503,N,123,80.99,68.83,55.06,67.84,56.93,59.16,-,03,33,008
910, 0333009,SMA NEGERI 1 TALUN,20332517,N,22,76.6,59.3,26.46,58.5,25.57,50.43,-,03,33,009
911, 0333010,SMA NEGERI 1 KANDANGSERANG,20338919,N,42,68.52,67.98,64.26,70.67,45.36,62.46,-,03,33,010
912, 0333011,SMA NEGERI 1 PETUNGKRIYONO,20341397,N,19,80.96,56.36,31.49,49.74,39.47,43.92,-,03,33,011
913, 0333201,SMA ISLAM YMI WONOPRINGGO,20323602,S,29,81.41,58.73,45.96,47.83,53.28,50.86,-,03,33,201
914, 0333202,SMA MUHAMMADIYAH 1 PEKAJANGAN,20323603,S,84,73.41,56.24,41.44,49.91,43.13,46.86,-,03,33,202
915, 0333203,SMA MUHAMMADIYAH 2 PEKALONGAN,20323604,S,21,65.93,56.69,31.17,55.26,53.93,46.59,-,03,33,203
916, 0333205,SMA PGRI 2 KAJEN,20323550,S,35,63.62,61.78,61.73,72.51,36.14,66.64,-,03,33,205
917, 0333206,SMA YAPENDA KARANGANYAR,20332518,S,28,70.89,75.46,68.6,74.4,27.68,54.61,-,03,33,206
918, 0333500,MA NEGERI 1 PEKALONGAN,20363153,N,64,72.72,62.3,54.77,62.69,50.43,52.49,-,03,33,500
919, 0333703,MA SALAFIYAH SIMBANGKULON,203631,S,130,79.97,57.4,47.29,54.47,50.81,53.33,-,03,33,703
920, 0333704,MA SALAFIYAH SYAFIIYAH PROTO,20332057,S,40,80.56,51.49,41.83,44.15,58.75,59.05,-,03,33,704
921, 0334001,SMA NEGERI 1 BANTARBOLANG,20324219,N,128,73.89,49,27.95,33.8,38.4,44.79,-,03,34,001
922, 0334002,SMA NEGERI 1 BELIK,20324210,N,69,74.64,55.27,46.07,40.32,38.88,51.53,-,03,34,002
923, 0334003,SMA NEGERI 1 COMAL,20324218,N,170,81.68,68.39,68.08,72.65,70.59,67.18,-,03,34,003
924, 0334004,SMA NEGERI 1 MOGA,20324217,N,155,74.4,56.04,45.21,56.18,36.98,51.97,-,03,34,004
925, 0334005,SMA NEGERI 1 PEMALANG,20324216,N,236,83.8,70.75,63.67,69.95,68.19,73.17,-,03,34,005
926, 0334006,SMA NEGERI 2 PEMALANG,20324212,N,192,78.03,66.31,68.7,69.29,51.61,58.81,-,03,34,006
927, 0334007,SMA NEGERI 3 PEMALANG,20324211,N,125,78.15,69.92,64.39,63.49,53.68,56.72,-,03,34,007
928, 0334008,SMA NEGERI 1 PETARUKAN,20324215,N,179,75.9,68.37,66.49,69.98,53.69,63.63,-,03,34,008
929, 0334009,SMA NEGERI 1 RANDUDONGKAL,20324214,N,139,78.57,59.64,50.43,60.42,60.58,55.82,-,03,34,009
930, 0334010,SMA NEGERI 1 ULUJAMI,20324213,N,138,71.21,59.7,32.06,66.69,51.11,50.39,-,03,34,010
931, 0334011,SMA NEGERI 1 BODEH,20340640,N,65,72.26,51.08,38.5,50.14,39.12,43.37,-,03,34,011
932, 0334202,SMA HASYIM ASYARI,20324393,S,20,65.87,54.03,38.65,34.81,27.63,50.39,-,03,34,202
933, 0334203,SMA MUHAMMADIYAH 1 PEMALANG,20324392,S,10,72.45,42.57,21.72,23.12,28.75,40.68,-,03,34,203
934, 0334204,SMA MUHAMMADIYAH 2 PEMALANG,20324391,S,30,71.86,46.71,43.29,47.83,37.5,47.92,-,03,34,204
935, 0334205,SMA MUHAMMADIYAH 3 COMAL,20324390,S,22,74.22,60.85,66.32,66.82,51.36,62.39,-,03,34,205
936, 0334206,SMA MUHAMMADIYAH 4 BELIK,20324389,S,40,65.35,54.64,21.08,23.43,26.13,28.96,-,03,34,206
937, 0334208,SMA PGRI 1 TAMAN,20324387,S,118,68.73,52.1,30.08,55.39,33.26,45.26,-,03,34,208
938, 0334209,SMA PGRI 2 COMAL,20324370,S,33,59.63,49.09,54.25,59.73,33.33,40.78,-,03,34,209
939, 0334210,SMA PGRI 3 RANDUDONGKAL,20324304,S,41,71.01,48.8,46.81,51.11,36.46,49.42,-,03,34,210
940, 0334212,SMA PANGUDI LUHUR SANTO LUKAS,20324221,S,8,69.93,43.99,24.35,29.33,31.56,32.7,-,03,34,212
941, 0334500,MA NEGERI PEMALANG,20324645,N,195,72.99,55.69,45.12,47.44,40.37,48.26,-,03,34,500
942, 0334701,MA MAMBAUL MAARIF,20324627,S,24,71.98,52.02,21.66,26.91,33.54,37.29,-,03,34,701
943, 0334702,MA NASRULLAH AMPELGADING,20363162,S,20,73.48,67.53,39.43,31.23,37.88,59.15,-,03,34,702
944, 0334705,MA SALAFIYAH KARANGTENGAH WARUNGPRING,20363172,S,33,72,57.73,22.6,31.45,28.86,34.27,-,03,34,705
945, 0334708,MA PLUS AL KHOIRIYAH,20362619,S,16,71.83,67.59,38.34,30.85,34.38,64.61,-,03,34,708
946, 0334711,MA AL MANSHURIYAH,20363167,S,26,68.17,45.7,27.38,25.37,27.79,31.13,-,03,34,711
947, 0335001,SMA NEGERI 1 BALAPULANG,20325305,N,140,76.61,67.76,63.44,74.07,57.09,68.12,-,03,35,001
948, 0335002,SMA NEGERI 1 BOJONG,20325304,N,111,77.41,60.75,54.86,61.43,40.81,47.72,-,03,35,002
949, 0335003,SMA NEGERI 1 DUKUHWARU,20325303,N,119,72.59,66.92,56.42,67.18,45.88,53.69,-,03,35,003
950, 0335004,SMA NEGERI 1 KRAMAT,20325302,N,130,77.56,52.27,46.67,51.75,42.88,49.18,-,03,35,004
951, 0335005,SMA NEGERI 1 MARGASARI,20325301,N,54,75.54,57.62,47.38,56.47,51.81,63.49,-,03,35,005
952, 0335006,SMA NEGERI 1 PANGKAH,20325300,N,128,79.28,72.65,53.88,70.63,44.43,62.4,-,03,35,006
953, 0335007,SMA NEGERI 1 SLAWI,20325299,N,210,83.79,71.74,60.65,72.55,72.93,68.29,-,03,35,007
954, 0335008,SMA NEGERI 2 SLAWI,20325297,N,184,75.18,62.33,60.48,60,48.15,61.07,-,03,35,008
955, 0335009,SMA NEGERI 3 SLAWI,20325279,N,164,80.09,62.6,45.11,60.11,55.5,62.2,-,03,35,009
956, 0335010,SMA NEGERI 1 WARUREJA,20325298,N,59,74.9,50.68,40.06,52.54,39.19,46.01,-,03,35,010
957, 0335011,SMA NEGERI 1 PAGERBARANG,20340793,N,88,69.78,49.97,56.62,56.66,51.96,49.46,-,03,35,011
958, 0335200,SMA BHAKTI PRAJA ADIWERNA,20325283,S,19,67.64,46.38,29.86,59.17,32.76,34.94,-,03,35,200
959, 0335201,SMA DAARU ULIL ALBAAB,20325282,S,14,76.56,48.65,30.51,29.21,31.43,33.07,-,03,35,201
960, 0335206,SMA MUHAMMADIYAH MARGASARI,20325295,S,22,70.93,43.56,32.21,30.3,46.02,47.64,-,03,35,206
961, 0335207,SMA MUHAMMADIYAH SURADADI,20325296,S,17,66.81,46.69,23.51,54.65,21.32,45.56,-,03,35,207
962, 0335208,SMA MUHAMMADIYAH TARUB,20325310,S,10,67.69,42.56,27.01,36.7,31,39.21,-,03,35,208
963, 0335209,SMA NU 01 PENAWAJA ADIWERNA,20325308,S,12,67.22,56.17,21.06,46.22,51.04,70.67,-,03,35,209
964, 0335210,SMA NU 01 SURADADI,20325300,S,19,69.59,63.47,27.17,62.97,51.84,77.8,-,03,35,210
965, 0335212,SMA NU 01 HASYIM ASYARI,20325309,S,72,71.62,53.29,24.46,49.6,47.85,76.26,-,03,35,212
966, 0335213,SMA PGRI SLAWI,20325306,S,11,59.78,55.85,54.84,46.64,49.77,45.15,-,03,35,213
967, 0335500,MA NEGERI BABAKAN,20363231,N,150,75.81,57.77,65.66,70.85,56.22,63.39,-,03,35,500
968, 0335501,MA NEGERI PAGERBARANG,20363237,N,21,73.79,55.93,33.46,50.56,47.5,76.59,-,03,35,501
969, 0335705,MA DARUL MUJAHADAH PRUPUK MARGASARI,20363236,S,18,76.28,51.31,32.13,34.66,39.17,38.82,-,03,35,705
970, 0335710,MA NU MIFTAHUL ULUM MARGASARI,20363234,S,10,70.19,36.5,20.69,23.15,37.75,33.18,-,03,35,710
1, 0401001,SMA NEGERI 3 YOGYAKARTA,20403178,N,209,87.96,79.96,77.59,85.01,84.5,81.77,-,04,01,001
2, 0401002,SMA NEGERI 4 YOGYAKARTA,20403179,N,140,84.97,74.32,53.6,70.91,62.09,75.52,-,04,01,002
3, 0401003,SMA NEGERI 6 YOGYAKARTA,20403171,N,180,86.59,75.92,61.42,75.93,74.1,76.14,-,04,01,003
4, 0401004,SMA NEGERI 9 YOGYAKARTA,20403162,N,147,87.22,77.3,63.93,74.6,74.91,74.07,-,04,01,004
5, 0401005,SMA NEGERI 11 YOGYAKARTA,20403176,N,187,84.72,70.07,57.51,68.08,63.58,71.1,-,04,01,005
6, 0401006,SMA STELLA DUCE 1 YOGYAKARTA,20403145,S,134,84.85,73.85,59,70.37,70.37,70.12,-,04,01,006
7, 0401007,SMA BOPKRI 1 YOGYAKARTA,20403227,S,90,84.16,70.63,50.43,66.02,60.67,62.11,-,04,01,007
8, 0401008,SMA BOPKRI 2 YOGYAKARTA,20403182,S,50,78.32,57.63,38.77,47.75,39.75,48.61,-,04,01,008
9, 0401009,SMA BUDYA WACANA YOGYAKARTA,20403151,S,20,79.5,54.41,36.71,32.25,42.63,44.2,-,04,01,009
10, 0401010,SMA BHINNEKA TUNGGAL IKA YOGYAKARTA,20403214,S,4,60.15,45.53,31.1,46.85,38.13,35,-,04,01,010
11, 0401011,SMA TAMAN MADYA JETIS YOGYAKARTA,20404178,S,22,66.47,53.54,52.05,52.42,37.61,58.68,-,04,01,011
12, 0401012,SMA MUHAMMADIYAH 1 YOGYAKARTA,20403157,S,232,83.11,68.31,52.31,64.22,49.28,66.54,-,04,01,012
13, 0401013,MAN  YOGYAKARTA I,20403375,N,88,83.97,68.91,50.2,63.33,64.15,66.85,-,04,01,013
14, 0401015,SMA NEGERI 1 YOGYAKARTA,20403174,N,244,88.2,79.04,74.23,84.04,81.5,80.94,-,04,01,015
15, 0401017,SMA NEGERI 2 YOGYAKARTA,20403177,N,238,87.62,77.63,69.63,78.79,78.14,75.59,-,04,01,017
16, 0401018,SMA NEGERI 7 YOGYAKARTA,20403170,N,141,86.45,72.17,65.31,68.53,70.62,70.25,-,04,01,018
17, 0401019,SMA BUDI LUHUR YOGYAKARTA,20403152,S,10,65.69,53.02,38.65,50.73,26.75,41.17,-,04,01,019
18, 0401021,SMA NEGERI 10 YOGYAKARTA,20403175,N,110,82.83,66.3,62.21,67.77,62.39,67.9,-,04,01,021
19, 0401022,SMA MUHAMMADIYAH 3 YOGYAKARTA,20403149,S,141,78.08,58.09,30.82,38.42,39.26,44.66,-,04,01,022
20, 0401023,SMA BOPKRI 3 YOGYAKARTA,20404170,S,3,81.63,55.8,27.9,31.3,34.17,45.37,-,04,01,023
21, 0401025,SMA MUHAMMADIYAH 7 YOGYAKARTA,20404174,S,83,72.99,53.78,31.05,51.81,29.04,50.4,-,04,01,025
22, 0401026,SMA MUHAMMADIYAH 6 YOGYAKARTA,20403138,S,20,68.26,52.21,36.75,50.15,31.75,47.13,-,04,01,026
23, 0401027,SMA 17 YOGYAKARTA,20404169,S,17,66.47,40.83,19.44,39.09,25.29,30.07,-,04,01,027
24, 0401029,SMA MUHAMMADIYAH 5 YOGYAKARTA,20403147,S,43,73.92,49.05,26.56,27.27,32.21,38.45,-,04,01,029
25, 0401030,SMA GAJAH MADA YOGYAKARTA,20403153,S,39,57.32,63.86,73.81,85.27,22.69,71.37,-,04,01,030
26, 0401033,SMA PANGUDI LUHUR YOGYAKARTA,20404175,S,85,79.55,67.26,50.44,55.88,49.21,59.79,-,04,01,033
27, 0401034,MAN YOGYAKARTA II,20363282,N,71,82.08,57.65,42.67,57.85,56.83,58.5,-,04,01,034
28, 0401037,MA MUALLIMIN MUHAMMADIYAH YOGYAKARTA,20363284,S,91,80.72,65.78,37.12,67.22,40.93,71.62,-,04,01,037
29, 0401038,MA MUALLIMAAT MUHAMMADIYAH YOGYAKARTA,20363283,S,105,83.5,61.55,44.59,53.41,54.93,63.04,-,04,01,038
30, 0401039,SMA NEGERI 5 YOGYAKARTA,20403180,N,156,86.67,75.23,70.28,77.02,77.61,75.78,-,04,01,039
31, 0401042,SMA NEGERI 8 YOGYAKARTA,20403161,N,216,86.99,78.23,73.34,81.96,79.5,76.18,-,04,01,042
32, 0401043,SMA MUHAMMADIYAH 4 YOGYAKARTA,20403148,S,52,78.54,55.69,34.59,44.37,33.7,49.11,-,04,01,043
33, 0401044,SMA MUHAMMADIYAH 2 YOGYAKARTA,20403158,S,177,79.7,65.26,36.07,51,42.95,55.03,-,04,01,044
34, 0401046,SMA SANTO THOMAS YOGYAKARTA,20404177,S,3,81,55.8,32.23,30.8,34.17,34.17,-,04,01,046
35, 0401047,SMA K SANG TIMUR YOGYAKARTA,20403143,S,23,82.75,64.96,53.48,42.11,44.35,58.57,-,04,01,047
36, 0401050,SMA MARSUDI LUHUR YOGYAKARTA,20404173,S,8,75.26,58.86,34.89,44.39,40.63,48.38,-,04,01,050
37, 0401051,SMA PIRI 1 YOGYAKARTA,20404176,S,21,74.8,43.32,26.32,25.41,30.48,40.84,-,04,01,051
38, 0401053,SMA TAMAN MADYA IBU PAWIYATAN YOGYAKARTA,20403172,S,19,75.07,50.84,26.96,33.67,37.89,37,-,04,01,053
39, 0401054,SMA BERBUDI YOGYAKARTA,20403213,S,6,71.5,45.25,26.18,29.27,33.75,29.85,-,04,01,054
40, 0401055,SMA STELLA DUCE 2 YOGYAKARTA,20403146,S,46,85,66.93,48.82,50.13,60.54,60,-,04,01,055
41, 0401056,SMA SANTA MARIA YOGYAKARTA,20403144,S,20,84.26,66.21,44.98,55.05,63.38,54.22,-,04,01,056
42, 0401057,MA NURUL UMMAH YOGYAKARTA,20403392,S,14,74.79,50.96,32.36,32.09,50.54,50.09,-,04,01,057
43, 0401058,SMA ISLAM TERPADU ABU BAKAR,20404171,S,70,83.98,66.39,48.12,58.12,59.96,63.99,-,04,01,058
44, 0401059,SMA BINA ANAK SHOLEH,20409895,S,13,84.79,70.15,45.46,57.75,57.5,67.08,-,04,01,059
45, 0402001,SMA NEGERI 2 BANTUL,20400381,N,149,86.96,71.79,69.45,76.61,76.78,74.04,-,04,02,001
46, 0402002,SMA NEGERI 1 BANTUL,20400405,N,155,87.29,75.76,65.63,75.57,75.95,73.08,-,04,02,002
47, 0402003,SMA NEGERI 1 KASIHAN,20400390,N,159,84.27,75.37,70.12,78.62,66.43,72.35,-,04,02,003
48, 0402004,SMA NEGERI 3 BANTUL,20400389,N,96,85.04,74.64,80.79,83.42,75.29,76.44,-,04,02,004
49, 0402005,SMA NEGERI 1 SEDAYU,20400372,N,153,79.73,56.19,35.67,49.63,51.29,48.9,-,04,02,005
50, 0402006,SMA NEGERI 1 SANDEN,20400373,N,114,81.34,62.91,59.58,65.96,66.16,69.79,-,04,02,006
51, 0402008,SMA MUHAMMADIYAH BANTUL,20400153,S,43,69.49,49.44,44.88,57.04,30.7,53.06,-,04,02,008
52, 0402009,SMA NEGERI 1 PAJANGAN,20400377,N,36,82.51,66.36,54.01,72.67,65.07,61.56,-,04,02,009
53, 0402011,SMA 17 BANTUL,20400402,S,4,80.63,52.25,22.23,22.55,35,32.05,-,04,02,011
54, 0402012,SMA MUHAMMADIYAH KASIHAN,20400411,S,9,69.54,36.22,21.89,28.18,29.17,38.19,-,04,02,012
55, 0402014,SMA NEGERI 1 SRANDAKAN,20400379,N,31,76.29,51.21,31.39,55.35,45.24,49.72,-,04,02,014
56, 0402016,SMA STELLA DUCE  BANTUL,20400400,S,12,83.37,61.49,49.67,52.39,58.75,57.5,-,04,02,016
57, 0402019,MA NEGERI GANDEKAN BANTUL,20363264,N,45,76.87,50.12,34.27,43.69,39.78,50.64,-,04,02,019
58, 0402020,SMA PANGUDI LUHUR SEDAYU,20400396,S,38,82.69,62.59,40.39,44.35,58.82,54.46,-,04,02,020
59, 0402021,SMA NEGERI 1 BAMBANGLIPURO,20400407,N,84,78.69,67,55.86,74.1,51.1,67.05,-,04,02,021
60, 0402022,SMA DHARMA AMILUHUR,20400165,S,3,66.13,40.8,24.63,23.33,36.67,35.3,-,04,02,022
61, 0402023,SMA NEGERI 1 SEWON,20400371,N,153,82.11,69.63,56.7,72.66,64.35,66.51,-,04,02,023
62, 0402025,SMA NEGERI 1 IMOGIRI,20400403,N,79,81.39,58.4,40.68,52.17,52.12,55.78,-,04,02,025
63, 0402026,SMA NEGERI 1 JETIS,20400391,N,92,87.23,70.96,63.15,72.37,73.1,74.56,-,04,02,026
64, 0402027,SMA NEGERI 1 PLERET,20400375,N,79,81.25,55.81,36.21,54.58,48.13,53,-,04,02,027
65, 0402029,SMA NEGERI 1 BANGUNTAPAN,20400406,N,119,83.31,66.62,57.92,62.19,59.1,63.31,-,04,02,029
66, 0402030,SMA MUHAMMADIYAH SEWON,20400397,S,13,71.15,48.07,27.3,30.45,30.96,36.35,-,04,02,030
67, 0402031,SMA MUHAMMADIYAH IMOGIRI,20400282,S,45,70.42,41.23,25,28.58,30.56,32.65,-,04,02,031
68, 0402034,SMA MUHAMMADIYAH PIYUNGAN,20400399,S,10,76.55,46.14,30.06,36.16,41.5,43.95,-,04,02,034
69, 0402035,SMA BOPKRI BANGUNTAPAN,20400167,S,12,80.11,58.18,32.88,38.11,44.17,51.13,-,04,02,035
70, 0402038,SMA NEGERI 1 PIYUNGAN,20400376,N,74,76.89,54.33,37.39,49.2,37.74,49.31,-,04,02,038
71, 0402039,MA NEGERI SABDODADI BANTUL,20363265,N,68,74.83,50.62,31.35,40.61,38.42,44.32,-,04,02,039
72, 0402040,MA NEGERI WONOKROMO BANTUL,20363270,N,55,76.42,52.37,38.37,45.2,47.36,50.21,-,04,02,040
73, 0402042,MA ALI MAKSUM,20363271,S,22,82.1,57.05,41.22,42.88,50.45,52.07,-,04,02,042
74, 0402044,SMA PATRIA BANTUL,20400395,S,3,74.07,39.47,21.17,20.53,36.67,34.47,-,04,02,044
75, 0402045,SMA NEGERI 1 PUNDONG,20400374,N,69,82.52,65.53,52.29,69.99,58.95,65.68,-,04,02,045
76, 0402046,SMA UII BANGUNTAPAN,20400409,S,55,73.26,62.9,31.08,62.29,31.82,62.46,-,04,02,046
77, 0402047,SMA NEGERI 2 BANGUNTAPAN,20400380,N,126,80.74,67.81,49.98,67.78,55.24,65,-,04,02,047
78, 0402048,MA AL-MAHAD AN-NUR,20363272,S,33,77.42,52.95,34.3,36.97,43.41,42.92,-,04,02,048
79, 0402049,SMA NEGERI 1 DLINGO,20400388,N,38,76.42,54.54,34.85,39.52,44.47,46.16,-,04,02,049
80, 0402050,SMA NEGERI 1 KRETEK,20400378,N,50,71.65,57.47,50.83,69.93,38.8,57.61,-,04,02,050
81, 0402051,MA PONDOK PESANTREN IBNUL QOYYIM PUTRA,20363268,S,7,73.8,49.83,26.87,29.21,42.86,36.36,-,04,02,051
82, 0402053,MAN  LAB. UIN YOGYAKARTA,20363263,N,53,81.48,59.13,40.18,46.07,50.66,53.58,-,04,02,053
83, 0402055,MA ISLAMIC CENTRE BIN BAZ,20363269,S,37,80.31,56.21,39.66,43.61,45.07,50.71,-,04,02,055
84, 0402056,SMA KESATUAN BANGSA,20409906,S,68,84.69,79.46,72.94,78.75,65.07,73.82,-,04,02,056
85, 0402057,SMA ALI MAKSUM,20411874,S,11,83.73,65.61,55.16,55.97,62.95,66.18,-,04,02,057
86, 0403001,SMA NEGERI 1 WATES,20402794,N,132,86.46,72.6,61.33,69.74,72.8,69.9,-,04,03,001
87, 0403002,SMA NEGERI 2 WATES,20402778,N,83,84.84,69.53,51.23,62.74,69.19,72.28,-,04,03,002
88, 0403003,SMA NEGERI 1 TEMON,20402795,N,57,79.31,61.16,36.85,47.36,60.35,67.42,-,04,03,003
89, 0403004,SMA NEGERI 1 PENGASIH,20402810,N,80,83.33,66.07,54.73,60.33,69.5,68.67,-,04,03,004
90, 0403005,SMA NEGERI 1 KOKAP,20402808,N,17,79.13,57.05,35.01,36.52,50.74,57.55,-,04,03,005
91, 0403006,SMA MUHAMMADIYAH WATES,20402800,S,16,79.83,56.11,33.5,36.83,41.41,47.76,-,04,03,006
92, 0403009,SMA MAARIF WATES,20402798,S,12,69.72,37.15,21.97,24.38,28.54,34.23,-,04,03,009
93, 0403010,MADRASAH ALIYAH NEGERI WATES I,20411883,N,42,79.89,53.91,33,36.06,49.7,48.32,-,04,03,010
94, 0403011,MADRASAH ALIYAH NEGERI 2 WATES,20411884,N,60,83.34,53.41,37.95,49.97,48.25,49.72,-,04,03,011
95, 0403012,SMA NEGERI 1 SENTOLO,20402796,N,68,82.65,62.4,48.3,54.33,54.15,59.24,-,04,03,012
96, 0403013,SMA NEGERI 1 LENDAH,20402809,N,74,77.31,53.58,36.47,54.05,53.51,67.42,-,04,03,013
97, 0403014,SMA NEGERI 1 SAMIGALUH,20402811,N,11,79.58,52.74,33.08,40.62,41.82,40.55,-,04,03,014
98, 0403015,SMA NEGERI 1 KALIBAWANG,20402807,N,33,76.35,52.34,31.57,41.05,43.48,45.13,-,04,03,015
